"super_opeid","name","type","tier","tier_name","iclevel","region","state","cz","czname","cfips","county","multi","count","female","k_married","mr_kq5_pq1","mr_ktop1_pq1","par_mean","par_median","par_rank","par_q1","par_q2","par_q3","par_q4","par_q5","par_top10pc","par_top5pc","par_top1pc","par_toppt1pc","k_rank","k_mean","k_median","k_median_nozero","k_0inc","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","ktop1pc_cond_parq1","ktop1pc_cond_parq2","ktop1pc_cond_parq3","ktop1pc_cond_parq4","ktop1pc_cond_parq5","k_married_cond_parq1","k_married_cond_parq2","k_married_cond_parq3","k_married_cond_parq4","k_married_cond_parq5","shareimputed","imputed"
3684,"Champlain College",2,6,"Selective private",1,1,"VT",20200,"Burlington",50007,"Chittenden",0,435,0.53256702,0.55183423,0.017630156,0.00077923445,124026.155304119,85200,0.641329940297138,0.071677029,0.12509334,0.19379205,0.27462536,0.33481231,0.19109863,0.096056946,0.02244243,0.0016862628,0.60939729,44674.1704202586,39200,40100,0.080426097,0.087111093,0.11563621,0.22781369,0.3027381,0.26670098,0.12135857,0.058314458,0.0086522503,0.58390254,0.59890383,0.59827167,0.63164812,0.60696441,0.12699847,0.14612642,0.23302446,0.24788401,0.24596661,0.11092436,0.10060577,0.24950305,0.32929459,0.20967227,0.063567258,0.1371014,0.25876975,0.33158726,0.20897436,0.061405834,0.10769401,0.22862592,0.32282513,0.27944914,0.10438652,0.10881477,0.20001067,0.27138492,0.31540307,0.010871467,0,0.0073939296,0.0030396362,0.016741827,0.5236609,0.57912362,0.57665765,0.56515813,0.52237272,0,0
1164,"Chapman University",2,4,"Highly selective private",1,4,"CA",38300,"Los Angeles",6059,"Orange",0,603,0.57103372,0.56117231,0.017024867,0.0015996823,233063.900186567,109600,0.713686339330647,0.053395603,0.088427097,0.14923328,0.21186167,0.49708232,0.31340426,0.19515698,0.052809216,0.0093956087,0.64327455,55754.4506655093,47900,53000,0.10135809,0.11376916,0.12755314,0.14152712,0.18838084,0.42876974,0.24453428,0.13736945,0.023500158,0.58803666,0.65134901,0.60029197,0.66387337,0.65189642,0.15352066,0.12330615,0.15092303,0.2534062,0.31884399,0.10055509,0.092736676,0.17967828,0.22903757,0.3979924,0.15364085,0.13648593,0.15589833,0.19639237,0.35758242,0.078609914,0.13319492,0.15142153,0.19854058,0.43823308,0.11486483,0.12911655,0.12519942,0.167428,0.46339121,0.029959064,0.012609723,0.0223435,0.015561788,0.028474344,0.38436103,0.60746998,0.58094972,0.54708201,0.57199699,0,0
3419,"Charleston Southern University",2,6,"Selective private",1,3,"SC",8202,"Charleston",45019,"Charleston",0,368,0.63722825,0.58523548,0.021454673,0.00140604,88515.8098958333,70500,0.572594046592712,0.11976121,0.1658362,0.23295052,0.25513369,0.22631836,0.11758807,0.051816653,0.0060234098,0.00014848374,0.57929814,44515.9427083333,36900,39200,0.094820604,0.1112798,0.13150942,0.23473406,0.30678278,0.21569389,0.081817552,0.041879766,0.0046634986,0.56703812,0.55776525,0.5939213,0.59484786,0.56898302,0.10172068,0.11902085,0.31626394,0.28384903,0.17914543,0.09525732,0.17012268,0.27100271,0.28177169,0.18184559,0.089912914,0.14226027,0.20449366,0.31792405,0.24540906,0.094649933,0.10499246,0.25377852,0.33047873,0.21610039,0.16881904,0.12865119,0.1746721,0.29906502,0.22879265,0.011740362,0.00030687451,0.0053602378,0.0047653615,0.0032789784,0.48376983,0.47568128,0.55048913,0.6633389,0.66692173,1,1
3244,"Chatham University",2,6,"Selective private",1,1,"PA",16300,"Pittsburgh",42003,"Allegheny",0,125,0.98666668,0.51998746,0.016273953,4.3362692e-05,98628.7273958333,71200,0.569233713944753,0.10032528,0.16995484,0.24149461,0.24404053,0.24418479,0.14102921,0.085255995,0.0073083537,0.00084838766,0.54287714,36960.6061875,31800,39100,0.13486993,0.1582894,0.15722641,0.20146927,0.26255092,0.22046404,0.087221816,0.031400021,0.0032391306,0.51648289,0.54189801,0.54053068,0.56802082,0.53159457,0.1955097,0.12131672,0.24807632,0.27288541,0.16221189,0.097241051,0.1857516,0.32827306,0.18937017,0.19936404,0.18572553,0.14474215,0.15482743,0.26775792,0.24694693,0.1107416,0.18340357,0.16589914,0.2943579,0.24559781,0.20587319,0.13831143,0.17574084,0.27230141,0.20777306,0.00043222099,0.00092792307,0.001208251,0,0.011246715,0.42904171,0.43547609,0.51811206,0.49945262,0.63855124,0,0
3245,"Chestnut Hill College",2,6,"Selective private",1,1,"PA",19700,"Philadelphia",42101,"Philadelphia",0,85.5,0.83625734,0.43626398,0.014189931,0.00012696728,85882.1354166667,76600,0.573786477247874,0.080211788,0.21783096,0.20876962,0.2636556,0.22953191,0.081609525,0.016928766,0.0011117869,0.00035328796,0.59218025,44728.203125,38900,46200,0.15370661,0.16331683,0.084282756,0.19071019,0.23080185,0.33088827,0.13665728,0.069198139,0.0080832811,0.63291353,0.53285491,0.60953379,0.58025265,0.63216418,0.1650551,0.066115007,0.16654865,0.42537552,0.1769058,0.21915823,0.10259333,0.21085663,0.17371365,0.29367816,0.1193214,0.035278551,0.21803319,0.26615092,0.36121598,0.16746575,0.1016926,0.1505191,0.24538431,0.33493814,0.14496484,0.097827934,0.20134895,0.16808265,0.38777563,0.0015829005,0.0002394156,0.00038196499,0.029676665,0,0.31872743,0.25575596,0.37561664,0.67086631,0.43432611,1,1
3317,"Cheyney University Of Pennsylvania",1,5,"Selective public",1,1,"PA",19700,"Philadelphia",42045,"Delaware",0,227.333333333333,0.49706745,0.12473197,0.023012543,0,49417.0959723241,38600,0.375882233779801,0.27863061,0.32551664,0.21436997,0.12566902,0.055813823,0.031590983,0.0088118846,0.00020889613,4.2257932e-05,0.48886046,29439.4641335227,26500,30900,0.13732547,0.15917002,0.21722099,0.26047266,0.24808381,0.11505257,0.028430654,0.0079858396,0.0019622357,0.4649837,0.48048609,0.47855824,0.51465106,0.63839597,0.15987648,0.23241282,0.29170537,0.2334137,0.082591578,0.17092355,0.19024286,0.25927371,0.25196198,0.12759791,0.15359932,0.23986492,0.22568391,0.23414373,0.14670807,0.13281824,0.27012444,0.24473491,0.25060937,0.10171307,0.16782342,0.092635237,0.2805979,0.34655544,0.11238798,0,6.3416701e-05,0.00091466395,0.0057662786,0.018290693,0.10974363,0.10978495,0.12694879,0.19309421,0.12429255,0,0
1694,"Chicago State University",1,5,"Selective public",1,2,"IL",24300,"Chicago",17031,"Cook",0,417,0.71143085,0.17575735,0.036516991,3.1007065e-05,51843.7608475719,43700,0.398387311745605,0.25747424,0.26945236,0.23220672,0.1614275,0.079439186,0.01283491,0.0027912606,0.00051270897,3.6308731e-05,0.54049587,34210.6629415218,31900,35000,0.09401007,0.11231355,0.19411246,0.24901074,0.24908805,0.19547519,0.051396586,0.01195078,6.5142274e-05,0.49727619,0.53840673,0.54927814,0.57141167,0.59916878,0.11004941,0.25853157,0.25394797,0.23564334,0.14182775,0.12745686,0.17780249,0.26188725,0.22533429,0.20751908,0.11419319,0.18335198,0.24661653,0.26704526,0.18879311,0.10656927,0.16246109,0.19765958,0.30846614,0.22484396,0.074465387,0.13641517,0.30068094,0.20008367,0.28835484,0.00012042783,0,0,0.00011863054,0.00018863454,0.10523342,0.18899097,0.14457941,0.26575145,0.26770779,0,0
1472,"Chipola College",1,7,"Nonselective four-year public",1,3,"FL",9900,"Tallahassee",12063,"Jackson",0,285.5,0.51313484,0.49437055,0.0084069008,0.00017001694,63056.5625,51800,0.455045799414317,0.21384507,0.23631319,0.21643563,0.24007756,0.093328543,0.030915346,0.014215896,0.00051577855,0.00012919997,0.52272105,32883.923828125,32000,33700,0.10062195,0.11838487,0.17915563,0.28247353,0.30510497,0.114881,0.046566494,0.016173685,0.0025398668,0.459001,0.52245402,0.53179097,0.56079441,0.55042648,0.13953125,0.25158545,0.35914332,0.21042694,0.039313044,0.13555372,0.18934649,0.27232686,0.31606203,0.08671096,0.10485302,0.18322754,0.25968331,0.29505667,0.15717953,0.085757449,0.13554724,0.28367609,0.36722147,0.12779774,0.14177117,0.090127289,0.18224984,0.35781291,0.22803885,0.00079504726,0.00073613896,0.0063728173,4.028482e-05,0.0086459555,0.3142198,0.45797706,0.52948993,0.65739226,0.49850288,1,1
3482,"Christian Brothers University",2,6,"Selective private",1,3,"TN",5202,"Memphis",47157,"Shelby",0,232.333333333333,0.49784791,0.57391977,0.02648765,0.0028115672,144483.700367647,97600,0.661530024694062,0.065602966,0.12154903,0.15170237,0.26956305,0.39158261,0.22909066,0.12872165,0.021787895,0.0043652686,0.68694597,60216.3986672794,52000,53700,0.074257858,0.082986563,0.091692917,0.13729069,0.24140276,0.44662708,0.25541154,0.14491375,0.03073496,0.64795744,0.71569794,0.67886043,0.7025103,0.67697108,0.097489871,0.16478787,0.086437806,0.2475276,0.40375692,0.075003862,0.083032534,0.18726271,0.21447016,0.4402307,0.093804836,0.10209998,0.13684997,0.26518133,0.40206385,0.060421649,0.081424624,0.13836053,0.26819095,0.45160222,0.094377093,0.085172176,0.12973292,0.2210838,0.46963397,0.042857319,0.011441986,0.038097516,0.02639544,0.034827676,0.41684556,0.44626686,0.65388227,0.6035521,0.58848208,0,0
3706,"Christopher Newport University",1,5,"Selective public",1,3,"VA",2500,"Newport News",51700,"Newport News City",0,819,0.59299958,0.60644472,0.010826487,0.00040044624,101743.367616758,92500,0.666208219567013,0.049734365,0.095811263,0.18565997,0.33060637,0.33818808,0.13542372,0.04695804,0.0042296369,1.8176917e-05,0.61848271,44449.8089816723,41300,44000,0.091957986,0.10336728,0.099516593,0.18535686,0.3240597,0.28769967,0.12456499,0.045387793,0.0060598901,0.55926371,0.59708738,0.59893191,0.6135515,0.64880663,0.14885703,0.11079672,0.22047842,0.30218157,0.21768624,0.13409644,0.087655321,0.20676754,0.3265532,0.2449275,0.11836561,0.10138527,0.21829577,0.31985596,0.24209745,0.10610088,0.096668802,0.18167652,0.3555426,0.2600112,0.07706552,0.10297618,0.15964085,0.29810131,0.36221617,0.0080517009,0.00025293743,0.013363728,0.002482556,0.0068995664,0.48080206,0.56401986,0.62519503,0.62381548,0.60966617,0,0
3029,"Cincinnati Christian University",2,8,"Nonselective four-year private not-for-profit",1,2,"OH",12701,"Cincinnati",39061,"Hamilton",0,110.5,0.49321267,0.845846,0.0037456173,0.00014779274,101239.950520833,74400,0.610173404216766,0.065313846,0.090320595,0.26277971,0.31581977,0.26576608,0.10784278,0.042069707,0.0059104646,0.00038382679,0.5354048,34284.1516927083,30100,31900,0.11055652,0.12630665,0.16818948,0.27475399,0.26684025,0.1639096,0.053379178,0.031608321,0.0063083768,0.52814472,0.53441578,0.51949352,0.53163511,0.55773723,0.061347552,0.28908402,0.20941348,0.38280702,0.057347983,0.07456892,0.1835584,0.39910814,0.19523804,0.14752652,0.1309709,0.20899558,0.32730007,0.19734138,0.13539208,0.13972986,0.16227123,0.22966436,0.31409779,0.15423681,0.13929076,0.099941008,0.25017628,0.2752347,0.23535727,0.0022628088,0.0018582994,0.00044490059,0.010620387,0.009488428,0.71594346,0.73669487,0.7369498,0.90186018,0.95597428,1,1
3423,"Citadel, The Military College Of South Carolina",1,5,"Selective public",1,3,"SC",8202,"Charleston",45019,"Charleston",0,460.333333333333,0.05358436,0.66932344,0.019621627,0,146210.885454381,106800,0.715968956686637,0.043771118,0.08003179,0.14568144,0.26153904,0.46897662,0.25989813,0.14215226,0.024630979,0.0015057025,0.72840154,66741.613431164,62800,65400,0.063749023,0.06727872,0.073409796,0.10336474,0.19337526,0.56257147,0.31403551,0.14938638,0.023587361,0.62863147,0.73568255,0.72067946,0.73126292,0.73727381,0.16343208,0.073384523,0.09433914,0.22056626,0.44827795,0.039290648,0.052476432,0.14236163,0.24307819,0.52279311,0.085661568,0.092016481,0.1005695,0.1371039,0.58464861,0.057050999,0.079321302,0.099350385,0.22428474,0.53999251,0.063074037,0.067907825,0.10065926,0.18259791,0.58576101,0,0,0.015487625,0.019505193,0.034606699,0.5382188,0.68997365,0.64255607,0.69392711,0.67262977,0,0
2688,"City College Of New York - CUNY",1,5,"Selective public",1,1,"NY",19400,"New York",36061,"New York",0,582.333333333333,0.47223812,0.38075513,0.11723747,0.0045848917,54008.8998014453,35500,0.377118507537694,0.32546476,0.27965024,0.16806409,0.11846089,0.10835999,0.051773727,0.017143482,0.0023351549,1.715066e-05,0.65994656,60889.6635571694,48500,53200,0.099116251,0.10705575,0.10695908,0.13445841,0.22695638,0.42457035,0.25147209,0.14184138,0.045307457,0.62591147,0.65501171,0.67630345,0.6630078,0.74619251,0.123101,0.11599432,0.1477937,0.25289536,0.36021557,0.096054591,0.10029785,0.15542345,0.25550121,0.39272287,0.095338173,0.11911001,0.11233062,0.2143158,0.45890546,0.12564422,0.11056174,0.10578662,0.18844375,0.46956369,0.085106805,0.074227959,0.10596377,0.13708808,0.59761339,0.014087214,0.016361423,0.051024824,0.091794483,0.1540937,0.3797209,0.35386401,0.35710528,0.42341793,0.44330162,0,0
3424,"Claflin University",2,6,"Selective private",1,3,"SC",8100,"Columbia",45075,"Orangeburg",0,272,0.66911763,0.24522418,0.035919443,9.5640564e-05,47542.2395833333,35400,0.357602347930272,0.31608564,0.32724491,0.17756058,0.12673719,0.05237164,0.014427496,0.005359346,0.00086995028,0.00013110175,0.54661691,35382.1197916667,33600,33700,0.065864466,0.069068342,0.2031396,0.30941981,0.25531811,0.16305414,0.070614278,0.030871823,0.00090511568,0.51686978,0.55244362,0.56628162,0.55776632,0.59609365,0.044378366,0.27042615,0.34872913,0.22282802,0.11363833,0.070192873,0.20175751,0.28758296,0.25719541,0.18327127,0.075327426,0.1635869,0.30755284,0.29522687,0.15830594,0.11328004,0.13920809,0.25645331,0.28932911,0.20172943,0.082845211,0.094483174,0.34312519,0.22206776,0.25747865,0.000302578,0.0001961245,0.0013542091,0.0032522897,0.001769167,0.20082457,0.20881821,0.28932676,0.24311469,0.59625822,1,1
1170,"Claremont Mckenna College",2,2,"Other elite schools (public and private)",1,4,"CA",38300,"Los Angeles",6037,"Los Angeles",0,266,0.46992481,0.57537639,0.029592477,0.012494438,335092.972431078,142000,0.782583562652569,0.043338105,0.060416773,0.099125788,0.16861159,0.62850773,0.47098017,0.3521474,0.13383201,0.015121774,0.74572706,98125.420798089,69900,75700,0.081561483,0.086978272,0.067427561,0.082857281,0.13003744,0.63269943,0.45114809,0.3298488,0.12106311,0.79085571,0.66758353,0.69615346,0.76497483,0.75278193,0.083585404,0.034294575,0.086453103,0.11283883,0.68282813,0.16919076,0.091441602,0.036439057,0.14515178,0.55777675,0.12550494,0.068512075,0.11162899,0.17970413,0.51464981,0.059223231,0.048002586,0.13253766,0.099198878,0.66103762,0.080679014,0.072443955,0.069205739,0.13021037,0.647461,0.28830144,0.022427527,0.036911689,0.098591991,0.13831335,0.30400914,0.42882866,0.61952108,0.62211037,0.58867574,0,0
3318,"Clarion University Of Pennsylvania",1,5,"Selective public",1,1,"PA",16500,"Erie",42031,"Clarion",0,1190,0.6134454,0.62836319,0.010521275,0,84457.0646752451,75500,0.586859581750982,0.075623177,0.14226678,0.26054302,0.30919233,0.21237472,0.07571765,0.027025154,0.0019767389,0.00018467437,0.58595568,40257.0258731618,38100,40600,0.089089513,0.10050864,0.13709249,0.21203226,0.34304342,0.20732325,0.09111581,0.037904244,0.0038502056,0.50101119,0.54713887,0.5807575,0.60236186,0.62469745,0.18311602,0.18759131,0.20894867,0.28121632,0.13912766,0.10920268,0.1554257,0.29212725,0.27456447,0.16867985,0.094560727,0.15292273,0.21794851,0.3585417,0.17602634,0.085134938,0.12552713,0.19459786,0.37851554,0.21622461,0.094948709,0.10424659,0.17760009,0.34027541,0.28292918,0,9.4307507e-05,0.0033710166,0.0045447517,0.0073139202,0.5487783,0.58865714,0.64071476,0.64393705,0.64547384,0,0
1559,"Clark Atlanta University",2,6,"Selective private",1,3,"GA",9100,"Atlanta",13121,"Fulton",0,825.666666666667,0.71659267,0.19444919,0.033000425,0.0012360121,74033.1439524879,54500,0.490073559996001,0.17830929,0.23744145,0.22206387,0.17288803,0.18929723,0.085837424,0.027889255,0.0031075119,0.00043417816,0.56886071,38619.2309055814,35200,38900,0.10649522,0.11912907,0.1592508,0.21773747,0.26953453,0.23434801,0.10101471,0.04028938,0.0041536158,0.55107576,0.55339313,0.55949116,0.61103648,0.57748669,0.099889249,0.20700257,0.2236928,0.28434131,0.18507406,0.13553482,0.1387032,0.2466951,0.26688519,0.21218175,0.13838425,0.163205,0.20664142,0.25529155,0.23647779,0.074782401,0.16778754,0.19296494,0.27585188,0.28861326,0.13458823,0.12760904,0.21144734,0.26984915,0.2565062,0.0069318432,0.0001346652,0.0037028927,0.0045022466,0.0067880829,0.18609783,0.17908417,0.19065821,0.20459181,0.21677254,0,0
2139,"Clark University",2,4,"Highly selective private",1,1,"MA",20500,"Boston",25027,"Worcester",0,416,0.61378205,0.51991743,0.022418769,0.0016414659,176605.044170673,103000,0.709361879919202,0.05281157,0.096697249,0.1681546,0.23460267,0.44773394,0.29547572,0.18150261,0.050328232,0.0051335609,0.66794902,54148.0121726012,49600,52900,0.07703986,0.087623537,0.10861725,0.13392951,0.24931389,0.42051584,0.21225323,0.10537775,0.022100532,0.67918962,0.64555955,0.67125165,0.66219932,0.67323095,0.095065221,0.11971188,0.15986268,0.20085539,0.42450488,0.098077558,0.16684903,0.11024359,0.20243618,0.42239359,0.11850097,0.088068672,0.10537456,0.27269897,0.41535684,0.074397892,0.10971209,0.15264834,0.26754785,0.39569378,0.079821363,0.10187596,0.13690214,0.24681702,0.43458346,0.031081559,0.023956429,0.013987794,0.030981708,0.019033721,0.40037543,0.50788283,0.45683393,0.55549479,0.54166722,0,0
1852,"Clarke University",2,6,"Selective private",1,2,"IA",23200,"Dubuque",19061,"Dubuque",0,160,0.72812498,0.71658003,0.034456961,9.0126829e-05,95361.0026041667,75700,0.621402521928151,0.070276625,0.11714609,0.25313917,0.31832796,0.24111019,0.090696119,0.044284381,0.0099498229,0.00012919997,0.64182681,47175.2005208333,45100,45100,0.067821518,0.07506308,0.099645361,0.17841254,0.36747763,0.27940142,0.11591058,0.056612425,0.0048601371,0.6737659,0.58136851,0.64196181,0.65607387,0.64294016,0.10296401,0.047609169,0.1383976,0.22072448,0.49030471,0.18970101,0.064918183,0.20252407,0.32100293,0.22185382,0.044075161,0.12369718,0.21745183,0.35806429,0.25671154,0.057255607,0.07589177,0.20771761,0.37165511,0.28747994,0.067277022,0.13779412,0.098683611,0.43719977,0.25904545,0.0012824581,0.019511888,0.0020364809,0.0021279228,0.0053559691,0.42844236,0.73148286,0.70211864,0.81554562,0.67784566,1,1
2699,"Clarkson University",2,6,"Selective private",1,1,"NY",18300,"Watertown",36089,"St Lawrence",0,559,0.2659511,0.67122161,0.029669976,0.00062362209,121016.781263976,94600,0.665297641808175,0.055987392,0.11307572,0.18074469,0.27866876,0.37152347,0.18589994,0.078789555,0.010683599,0.0018689876,0.79506242,77578.3043194693,73300,76100,0.053855751,0.057177864,0.030646674,0.069999732,0.14882478,0.69335103,0.47377068,0.23282801,0.028361343,0.72542411,0.78099895,0.77648133,0.78660142,0.82522297,0.10006159,0.079521179,0.054102961,0.23637398,0.52994031,0.069320709,0.018424619,0.111933,0.18733874,0.61298299,0.071118824,0.035572216,0.088597775,0.1585298,0.6461814,0.069791697,0.029093726,0.060791302,0.13404745,0.70627576,0.030776177,0.025769871,0.05749172,0.13027196,0.75569028,0.011138617,0.015497454,0.029622201,0.015572792,0.043850876,0.60731101,0.63332152,0.64376414,0.66201538,0.71265107,0,0
8976,"Clayton State University",1,5,"Selective public",1,3,"GA",9100,"Atlanta",13063,"Clayton",0,581,0.60470456,0.50633097,0.015449493,0.00056992448,85736.6675362163,77600,0.581022268181482,0.098921984,0.16441631,0.20813501,0.28989947,0.23862727,0.082062908,0.02893699,0.0022733838,8.4956737e-06,0.55803454,37893.7433215003,35000,38500,0.11192802,0.1253861,0.15857196,0.21411783,0.29313934,0.20878483,0.086003482,0.033004042,0.0056663677,0.56261462,0.55741531,0.56444222,0.54879642,0.56219655,0.11046967,0.14793542,0.25521114,0.33020514,0.15617856,0.12915652,0.16651498,0.21265829,0.28650558,0.20516467,0.11045393,0.15738395,0.21661049,0.32023841,0.1953132,0.13705772,0.16832581,0.20725241,0.26807964,0.21928446,0.12781647,0.14669508,0.2042547,0.28915229,0.23208143,0.0057613533,0,0.0024350162,0.011961441,0.0047019608,0.37145489,0.38644952,0.47915459,0.57368928,0.58671528,0,0
1473,"Clearwater Christian College",2,6,"Selective private",1,3,"FL",6700,"Tampa",12103,"Pinellas",0,140.5,0.53024912,0.7628969,0.00808674,0.00013674471,108308.427083333,64300,0.557067732016245,0.077094264,0.17901418,0.26648182,0.24407075,0.23333904,0.085947797,0.052664485,0.0071325256,0.0025393327,0.57407296,41444.0911458333,41500,43400,0.15128027,0.17172948,0.11411056,0.19714837,0.24275188,0.27425978,0.13248271,0.074152365,0.0056305449,0.46149457,0.55108553,0.59816712,0.56512004,0.61075205,0.18678612,0.071406409,0.52017325,0.11674002,0.10489418,0.14047626,0.20323271,0.16327533,0.23664916,0.25636655,0.14045565,0.085763946,0.19119234,0.29843053,0.28415754,0.21605812,0.10410834,0.18071754,0.27238804,0.22672793,0.18008028,0.10268176,0.14039761,0.19448124,0.38235912,0.0017737339,0.0017532943,0.00061431597,0.016220821,0.0045307614,0.85150224,0.70104921,0.70904374,0.81707627,0.78590155,1,1
3425,"Clemson University",1,3,"Highly selective public",1,3,"SC",8300,"Greenville",45077,"Pickens",0,2862.66666666667,0.47578016,0.68194026,0.012014057,0.00024017456,167040.680695447,120200,0.753945141045171,0.031747334,0.066345565,0.11962822,0.22191879,0.56036019,0.33743089,0.17781831,0.030593092,0.0023456202,0.69215232,62756.0567070331,52300,56100,0.08032614,0.087424845,0.082709014,0.12168007,0.24276069,0.46542546,0.27572742,0.14622211,0.030880744,0.6639626,0.6645599,0.66878468,0.67883503,0.70727885,0.077422433,0.087091267,0.18071438,0.27634466,0.3784273,0.091660909,0.10116316,0.13220859,0.28104782,0.39391956,0.10144714,0.08233352,0.1322207,0.26500642,0.41899216,0.08021111,0.088928051,0.12713321,0.28354821,0.42017943,0.087353289,0.077893034,0.11267903,0.21542265,0.50665194,0.0075651882,0.01945439,0.02031135,0.018601598,0.040673841,0.4925833,0.58626777,0.63784611,0.68663603,0.7115494,0,0
3032,"Cleveland State University",1,5,"Selective public",1,2,"OH",15200,"Cleveland",39035,"Cuyahoga",0,1124.66666666667,0.52163607,0.48733816,0.016072698,0.00060598901,83517.166771636,72700,0.559369506359666,0.1086647,0.17408119,0.23316422,0.28712153,0.19696833,0.079615891,0.032019157,0.0060716276,1.2096143e-05,0.58445096,40609.1226011411,37000,40000,0.098137826,0.10840766,0.14043444,0.21570408,0.29577452,0.23967926,0.10310447,0.040380586,0.0057525309,0.52017111,0.53773242,0.58667243,0.61558998,0.61318213,0.14439455,0.17475767,0.27440456,0.25853226,0.14791094,0.11611716,0.21298574,0.22134878,0.28550664,0.16404168,0.099951237,0.13128032,0.24960409,0.28541228,0.23375207,0.095058315,0.11160504,0.19128712,0.32381862,0.27823088,0.11121038,0.11023879,0.17379412,0.29678175,0.3079749,0.0055766869,0.011914047,0.0029916719,0.003915647,0.0063498174,0.33515477,0.38494548,0.52364445,0.53227466,0.55330831,0,0
3451,"Coastal Carolina University",1,5,"Selective public",1,3,"SC",1302,"Florence",45051,"Horry",0,771,0.55079985,0.54325742,0.010405573,4.0241803e-06,120509.938604491,91500,0.652506581153696,0.067513563,0.13130477,0.1758745,0.25701094,0.36829633,0.18644127,0.088090666,0.016635459,0.001266891,0.59393632,42996.3949568337,37800,40600,0.087442137,0.096949376,0.13348167,0.22413482,0.29870236,0.24673189,0.11341184,0.053388692,0.011727491,0.54999542,0.5842194,0.57703,0.59997541,0.6093145,0.11719045,0.15635739,0.26087776,0.31144869,0.15412568,0.091598541,0.14553031,0.25048691,0.27907753,0.23330668,0.099866085,0.14977439,0.24305554,0.28662282,0.22068113,0.085828602,0.13462415,0.24354561,0.29870218,0.23729949,0.10151424,0.11641502,0.18542339,0.30913082,0.28751653,5.9605511e-05,0.016455267,0.0027041598,0.011653282,0.016541567,0.40215874,0.4897269,0.54369521,0.57845092,0.56343871,0,0
1854,"Coe College",2,6,"Selective private",1,2,"IA",22200,"Cedar Rapids",19113,"Linn",0,259,0.57014155,0.66688877,0.015621743,0.0013955681,138284.527891731,90600,0.661584105807689,0.040683456,0.11318737,0.23224337,0.29368871,0.32019717,0.15420727,0.075759061,0.015752088,0.0014626839,0.68924105,55845.1714677847,48500,50300,0.051948637,0.050036162,0.093652889,0.1503906,0.30474338,0.40117702,0.17483026,0.081811056,0.017864842,0.63738501,0.68148518,0.70748723,0.69269228,0.68217146,0.12653269,0.1365017,0.18144545,0.17153747,0.38398269,0.066093974,0.060025178,0.19684361,0.26715377,0.4098835,0.027301464,0.08566913,0.14316887,0.3836365,0.36022404,0.05264258,0.093624897,0.13246253,0.28733128,0.43393865,0.04873953,0.10591215,0.15170586,0.29370409,0.39993832,0.034303088,0.014508571,0.0014835591,0.019829573,0.027042145,0.58258128,0.64977926,0.63814986,0.67258489,0.69926876,0.71299869,1
