corr_type,Name,Description,Summary,wtdprop,n_colleges,mr_kq5_pq1,mr_ktop1_pq1,k_rank,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,par_q1,par_q2,par_q3,par_q4,par_q5
Pooled,DISTHOME,How many miles is this college from your permanent home?,DISTHOME.miles101to500,0.38452521,351,-0.375537847,-0.197496259,0.121345355,-0.154953516,-0.185170888,-0.079588312,0.045774659,0.074068668,0.077444714,0.049578262,-0.007995527,0.044173326,0.087599161,0.087987502,0.062246298,0.136168416,-0.091904172,-0.045011872,-0.020987901,0.093804014,0.012502225,-0.126309245,-0.111122703,0.003767899,0.045437447,0.037746087,-0.158914914,-0.166605339,-0.004918995,0.117175859,0.019171089,-0.081776094,-0.120491795,-0.05218279,0.082638023,0.019329317,-0.125239682,-0.199659801,-0.093258212,0.024305905,0.090252276,-0.364724505,-0.331767421,-0.136162977,0.092193795,0.196333279
Pooled,DISTHOME,How many miles is this college from your permanent home?,DISTHOME.miles10less,0.085534473,351,0.442874793,-0.060311428,-0.334628125,0.180457386,0.312331408,0.32696307,0.220352223,-0.314207428,-0.341402533,-0.347558909,-0.333158809,-0.246369398,-0.291269231,-0.300242817,-0.249243735,-0.314207833,0.070446135,0.159715007,0.244344892,0.13079309,-0.257412987,0.139124141,0.256168685,0.241402715,0.124728023,-0.261217291,0.162794959,0.252356012,0.26336927,0.156968077,-0.274193962,0.060315974,0.216377067,0.265774682,0.144568056,-0.228357948,0.134699244,0.288631732,0.289972539,0.220114292,-0.296386014,0.594336185,0.581288164,0.439383103,0.173660569,-0.530800538
Pooled,DISTHOME,How many miles is this college from your permanent home?,DISTHOME.miles11to50,0.197359403,351,0.370405205,0.02284792,-0.132587716,0.033830948,0.117997837,0.115202857,0.111979963,-0.123052378,-0.173432559,-0.202699175,-0.233663906,-0.097667506,-0.108397477,-0.097820841,-0.068954895,-0.13203834,0.038939164,0.071078446,0.070104219,0.049740409,-0.094776799,0.016174277,0.113148621,0.059523291,0.063464256,-0.0889869,0.039471249,0.104145967,0.059773457,0.031862562,-0.072843844,-0.01710592,0.029705794,0.066484092,0.064968553,-0.060279878,-0.000426062,0.128194346,0.122479196,0.115853173,-0.125440449,0.348608715,0.350427767,0.262514881,0.160424629,-0.338985911
Pooled,DISTHOME,How many miles is this college from your permanent home?,DISTHOME.miles501plus,0.171981945,351,-0.075019261,0.366009549,0.189015598,0.16295782,-0.023523411,-0.245834435,-0.450913683,0.268975806,0.365418534,0.459559308,0.568031564,0.217080325,0.179282304,0.16911028,0.159189351,0.15097847,0.071697201,-0.130021019,-0.246145278,-0.342256497,0.299666986,0.123848271,-0.100087128,-0.245156838,-0.357684844,0.263068767,0.124813733,0.027834265,-0.240525699,-0.403129518,0.255573946,0.16285915,0.034485064,-0.192874239,-0.418200795,0.242697893,0.194843348,0.001336094,-0.212703198,-0.413876395,0.230194855,-0.166702668,-0.251919995,-0.40354795,-0.537111047,0.459348732
Pooled,DISTHOME,How many miles is this college from your permanent home?,DISTHOME.miles51to100,0.160598969,351,-0.058466317,-0.209315879,-0.071711493,-0.16727353,-0.038045222,0.116038032,0.302813792,-0.141793518,-0.210202828,-0.265060026,-0.304873661,-0.095512538,-0.063421723,-0.055215402,-0.072046209,-0.054780414,-0.057311193,0.063366501,0.137584038,0.202413302,-0.163697455,-0.101881743,0.002501453,0.109803788,0.29528778,-0.154981793,-0.095826834,-0.085015102,0.10043708,0.259102411,-0.122750942,-0.134805562,-0.050769953,0.097218834,0.307893111,-0.154230881,-0.187961859,-0.046613899,0.107238747,0.277692277,-0.120290583,-0.023412812,0.058902535,0.179747484,0.329551638,-0.200031039
Pooled,FINCON,Do you have any concern about your ability to finance your college education?,FINCON.major,0.143273677,351,0.429616932,-0.099410405,-0.409488044,0.279280462,0.448388657,0.329610224,0.200290909,-0.35292841,-0.384419328,-0.415293002,-0.429885666,-0.256531006,-0.329778165,-0.351132683,-0.313844174,-0.410156182,0.085265166,0.177547474,0.217733488,0.092271941,-0.238348058,0.223183854,0.31313571,0.199890274,0.146824426,-0.287949031,0.264100736,0.384721382,0.229413132,0.07161082,-0.273622465,0.144597818,0.362182384,0.264864944,0.102601915,-0.255744705,0.218151751,0.435458822,0.329891528,0.225358845,-0.363330416,0.558999138,0.615468896,0.513627007,0.198075676,-0.565441776
Pooled,FINCON,Do you have any concern about your ability to finance your college education?,FINCON.none,0.332952128,351,-0.310484928,0.138952849,0.298808295,-0.000617092,-0.277837453,-0.298265144,-0.322886501,0.312727601,0.393605627,0.457789076,0.496520048,0.179266532,0.234990528,0.258293844,0.21082225,0.291246174,0.020369441,-0.091535596,-0.212198137,-0.161669828,0.202398902,-0.067883455,-0.2159994,-0.195915375,-0.202989651,0.249113314,-0.082614368,-0.251551076,-0.193147,-0.192452209,0.247837347,0.082960163,-0.205153039,-0.221937594,-0.215007734,0.220280414,0.049557386,-0.269588677,-0.310954689,-0.334769061,0.315356486,-0.359013026,-0.481844457,-0.595163201,-0.47949268,0.613702528
Pooled,FINCON,Do you have any concern about your ability to finance your college education?,FINCON.some,0.523774195,351,0.095122735,-0.127190658,-0.095164968,-0.253535865,0.026847864,0.16710484,0.323540278,-0.168522497,-0.266585947,-0.339046387,-0.386451613,-0.047193443,-0.067781179,-0.08484461,-0.044422464,-0.082703956,-0.10962567,-0.018331482,0.134162759,0.16930024,-0.100018699,-0.096989176,0.053182245,0.124902891,0.184348349,-0.128033996,-0.111188129,0.043667888,0.093660378,0.23637371,-0.139089697,-0.261793151,-0.008512621,0.106477449,0.243483494,-0.112191245,-0.276469129,0.025702233,0.186736881,0.319319935,-0.163163608,0.053277492,0.194331976,0.464743606,0.571008621,-0.44658256
Pooled,FIRSTGEN,First generation status based on parent(s) with less than 'some college',FIRSTGEN.no,0.822238763,351,-0.391592253,0.263431973,0.461180349,-0.017758722,-0.362673552,-0.53157646,-0.529321729,0.509933743,0.573408364,0.612257555,0.604724539,0.390790571,0.405400235,0.421435849,0.364645419,0.407765481,-0.024698015,-0.26728394,-0.408570818,-0.346791006,0.459815633,-0.028987451,-0.326058207,-0.41905258,-0.38955351,0.449010516,-0.063709064,-0.292401716,-0.437026133,-0.403466613,0.451147387,0.080982549,-0.223329785,-0.460557531,-0.430697319,0.418482228,0.072559968,-0.301247318,-0.477023274,-0.534701782,0.46955286,-0.654871092,-0.752030535,-0.710772256,-0.476132821,0.804226487
Pooled,FIRSTGEN,First generation status based on parent(s) with less than 'some college',FIRSTGEN.yes,0.177761237,351,0.391592253,-0.263431973,-0.461180349,0.017758722,0.362673552,0.53157646,0.529321729,-0.509933743,-0.573408364,-0.612257555,-0.604724539,-0.390790571,-0.405400235,-0.421435849,-0.364645419,-0.407765481,0.024698015,0.26728394,0.408570818,0.346791006,-0.459815633,0.028987451,0.326058207,0.41905258,0.38955351,-0.449010516,0.063709064,0.292401716,0.437026133,0.403466613,-0.451147387,-0.080982549,0.223329785,0.460557531,0.430697319,-0.418482228,-0.072559968,0.301247318,0.477023274,0.534701782,-0.46955286,0.654871092,0.752030535,0.710772256,0.476132821,-0.804226487
Pooled,FUTACT01,Future Act: Be elected to an academic honor society,FUTACT01.nochance,0.134580181,336,-0.018259252,-0.413927851,-0.592431458,0.272463052,0.492310062,0.593808584,0.510501096,-0.595870023,-0.625088143,-0.647090814,-0.62878234,-0.503341972,-0.552757421,-0.557280919,-0.54204774,-0.568678896,0.100885398,0.374433256,0.481498559,0.343547181,-0.5592252,0.234707097,0.438835269,0.495389804,0.396624913,-0.563681554,0.224210572,0.4062215,0.562408572,0.388043882,-0.554884862,0.173580722,0.41374431,0.531514145,0.447572186,-0.542733882,0.211539788,0.415954758,0.558710106,0.523164175,-0.578353391,0.313445195,0.447390136,0.564265304,0.498878882,-0.587204107
Pooled,FUTACT01,Future Act: Be elected to an academic honor society,FUTACT01.somechance,0.44083151,336,0.006399256,0.444008941,0.598955966,-0.263997076,-0.486335858,-0.592992406,-0.541776613,0.607179639,0.646523021,0.681437664,0.686557916,0.504767469,0.558078422,0.558274265,0.541874289,0.577212645,-0.091404141,-0.370552231,-0.495162494,-0.368661254,0.572948496,-0.224902587,-0.429031466,-0.495892589,-0.430126786,0.573694426,-0.210988143,-0.401337893,-0.562380639,-0.414632346,0.563799336,-0.156521508,-0.402797015,-0.530535547,-0.47250339,0.549504916,-0.207299873,-0.416236027,-0.556267033,-0.547086241,0.588645938,-0.310129368,-0.466438052,-0.595579341,-0.540204544,0.61830142
Pooled,FUTACT01,Future Act: Be elected to an academic honor society,FUTACT01.verygoodchance,0.117546284,336,0.0700979,0.344417955,0.320719411,-0.131817217,-0.217427109,-0.31714937,-0.321311174,0.328194237,0.370377114,0.417018956,0.458099072,0.299428136,0.319987093,0.309006028,0.321571952,0.300102408,-0.062995261,-0.200615321,-0.257982989,-0.235810945,0.326819994,-0.150690786,-0.257602819,-0.248930291,-0.24574152,0.321658475,-0.123741686,-0.181254631,-0.324255452,-0.250246399,0.317927719,-0.130225174,-0.18680255,-0.297537714,-0.282658755,0.315577859,-0.064656752,-0.171245974,-0.321013756,-0.317665581,0.312910746,-0.075946495,-0.145820952,-0.315478005,-0.390231568,0.318221842
Pooled,FUTACT01,Future Act: Be elected to an academic honor society,FUTACT01.verylittlechance,0.307042026,336,-0.041259661,-0.413018909,-0.409627708,0.160447185,0.287285786,0.397000465,0.422950103,-0.422908359,-0.476801815,-0.536053166,-0.595102581,-0.362630989,-0.39681362,-0.383643944,-0.387453754,-0.390520019,0.061241108,0.246091653,0.342621001,0.305143689,-0.415488236,0.162785578,0.298056005,0.321019335,0.338561974,-0.407568342,0.134810146,0.23851158,0.395113549,0.329988407,-0.400861811,0.120842248,0.236209966,0.365337203,0.368045807,-0.392840539,0.099335339,0.240776984,0.388289112,0.413255329,-0.405253189,0.136327313,0.256237576,0.432918952,0.486080296,-0.44080341
Pooled,FUTACT02,Future Act: Be elected to student office,FUTACT02.nochance,0.259188945,336,0.134420544,-0.173698528,-0.215837495,-0.045635201,0.154293968,0.259688851,0.265998652,-0.238463214,-0.297641962,-0.362397188,-0.423675126,-0.167140411,-0.209702261,-0.196824336,-0.182311172,-0.196338442,-0.063478838,0.170679308,0.201400066,0.184066359,-0.22362687,0.049435002,0.240086923,0.154714934,0.15371402,-0.21334481,0.030858598,0.101567291,0.245539456,0.170111293,-0.210164686,-0.055445791,0.086245737,0.22341501,0.223035708,-0.20266849,-0.091164257,0.113110363,0.250163953,0.279916519,-0.224304412,0.20944225,0.25411671,0.305379725,0.372523485,-0.37243339
Pooled,FUTACT02,Future Act: Be elected to student office,FUTACT02.somechance,0.280677537,336,-0.115690236,0.155031474,0.123496748,0.138610126,-0.060804391,-0.190308379,-0.221379986,0.157318596,0.221049869,0.300292855,0.383376231,0.097225825,0.12335922,0.114751059,0.100041651,0.097882607,0.106199286,-0.134851141,-0.159209952,-0.141819992,0.156816031,0.004427242,-0.168230638,-0.093753137,-0.099051289,0.130724308,0.038668186,-0.02186726,-0.187940622,-0.140789369,0.139573035,0.117834667,0.003927166,-0.158286375,-0.184661509,0.12805735,0.179228656,-0.026108837,-0.178803622,-0.22531774,0.135434803,-0.14092913,-0.187075074,-0.288042691,-0.39701388,0.340301529
Pooled,FUTACT02,Future Act: Be elected to student office,FUTACT02.verygoodchance,0.037029775,336,0.073494096,0.143465253,-0.009547045,0.151839205,0.086765534,-0.044945963,-0.135162779,0.032454785,0.079833998,0.132243083,0.185622905,0.03113964,0.021747867,0.004745845,0.003249933,-0.025651477,0.058620858,-0.041901363,-0.049794218,-0.102220795,0.067838419,0.035254106,-0.030683839,-0.044271386,-0.044860983,0.039549638,0.074462869,0.091945768,-0.075303939,-0.126899495,0.052408186,0.08949813,0.102618505,-0.0278174,-0.132150211,0.037292471,0.182580341,0.100341769,-0.060811824,-0.119448579,0.015869274,0.108044002,0.102474408,-0.10731712,-0.312376025,0.10325655
Pooled,FUTACT02,Future Act: Be elected to student office,FUTACT02.verylittlechance,0.423103743,336,-0.075956377,-0.035171904,0.183983552,-0.253382624,-0.224738638,-0.113290815,-0.020048558,0.141586782,0.109713601,0.056545688,-0.011046307,0.119606485,0.15638407,0.156806951,0.157665603,0.203478304,-0.109851661,-0.049588705,-0.058169043,-0.030926975,0.095926439,-0.121116817,-0.124943455,-0.095646181,-0.083395595,0.140235272,-0.170614676,-0.200266586,-0.075065558,0.006532456,0.110771877,-0.16315855,-0.225296056,-0.113355626,-0.008937134,0.1260238,-0.259032452,-0.218643096,-0.108679545,-0.047313726,0.164482093,-0.189486023,-0.184703389,0.016493655,0.200026726,0.01492268
Pooled,FUTACT03,Future Act: Be satisfied with your college,FUTACT03.nochance,0.010136219,351,0.100110175,-0.201214587,-0.373792539,0.10010754,0.333252417,0.435645112,0.319652705,-0.388566504,-0.386909568,-0.390850885,-0.380515628,-0.347845818,-0.364368777,-0.346304649,-0.31251962,-0.318387136,0.060708555,0.284151384,0.327184663,0.195298418,-0.369904906,0.090770668,0.339128212,0.358390831,0.216563187,-0.364776508,0.093283471,0.276875363,0.381977698,0.242401431,-0.355166874,0.002371687,0.211977649,0.437560761,0.271894481,-0.342374286,0.033413933,0.229586691,0.340554322,0.361480971,-0.347168085,0.394459183,0.490913817,0.424841338,0.209283964,-0.462407107
Pooled,FUTACT03,Future Act: Be satisfied with your college,FUTACT03.somechance,0.405155543,351,0.186079107,-0.331816647,-0.327258674,-0.140238409,0.208591843,0.428825385,0.504833618,-0.402039475,-0.48480131,-0.570273173,-0.643486418,-0.301711108,-0.323482744,-0.299744031,-0.262747274,-0.278529049,-0.043512224,0.226078128,0.35081711,0.3404239,-0.393518083,-0.073680499,0.295785793,0.35851819,0.370441129,-0.383761076,-0.110224236,0.17210923,0.395030942,0.405866537,-0.372055081,-0.197373405,0.101764895,0.373410508,0.43775833,-0.342123507,-0.173279427,0.124386802,0.386344579,0.500579388,-0.361543617,0.35339928,0.471825328,0.531702825,0.527380284,-0.608076162
Pooled,FUTACT03,Future Act: Be satisfied with your college,FUTACT03.verygoodchance,0.553360875,351,-0.189812935,0.33767089,0.374598307,0.094918627,-0.260968503,-0.475623204,-0.517205666,0.44333317,0.515605523,0.589535126,0.647698818,0.345076223,0.366963585,0.344810768,0.304284373,0.321824149,0.018131549,-0.259838834,-0.380288086,-0.346699048,0.431023802,0.040407473,-0.332929696,-0.395173893,-0.378992008,0.4210944,0.068054764,-0.216975215,-0.432812419,-0.410471739,0.408791376,0.166927993,-0.141019793,-0.425683273,-0.447655233,0.380236536,0.139243582,-0.169775783,-0.422175831,-0.52071714,0.400703691,-0.403207165,-0.52492872,-0.56014985,-0.507416047,0.637268196
Pooled,FUTACT03,Future Act: Be satisfied with your college,FUTACT03.verylittlechance,0.031347363,351,0.164680222,-0.280447519,-0.455622205,0.093477113,0.385538159,0.527637143,0.442014773,-0.48691764,-0.505935243,-0.51929056,-0.505479974,-0.417204684,-0.432786094,-0.425887536,-0.381933628,-0.405360282,0.084519233,0.311288168,0.39071485,0.293465874,-0.463356348,0.090517545,0.378125479,0.428778873,0.327964864,-0.454813824,0.106545545,0.327101809,0.461932199,0.329387855,-0.443560891,-0.012819171,0.250247844,0.505492064,0.380370646,-0.427467619,0.020027755,0.301653991,0.457527923,0.46795562,-0.450634521,0.487724889,0.585706261,0.523293557,0.314835079,-0.587567395
Pooled,FUTACT04,Future Act: Change career choice,FUTACT04.nochance,0.122882704,351,0.208205511,-0.257615833,-0.486559761,0.173846852,0.445778081,0.503030052,0.409722278,-0.490591028,-0.50629279,-0.533484475,-0.553565053,-0.405120293,-0.431460566,-0.431448477,-0.390979998,-0.453504443,0.069577566,0.299519145,0.378460966,0.259540075,-0.432433079,0.127659655,0.373496989,0.413022898,0.269084742,-0.429025817,0.157683858,0.339672982,0.433751512,0.295311564,-0.429153738,0.025194632,0.330214779,0.447455002,0.329559513,-0.406559681,0.125975862,0.371623549,0.431966102,0.449466646,-0.472441607,0.502673297,0.648139676,0.587733449,0.38002209,-0.656026553
Pooled,FUTACT04,Future Act: Change career choice,FUTACT04.somechance,0.408675296,351,-0.143092256,0.274882294,0.472362515,-0.157609235,-0.410331437,-0.493751894,-0.422820236,0.482737462,0.50402824,0.539509122,0.566536985,0.399474216,0.424388072,0.430476804,0.387024667,0.438736622,-0.047980873,-0.300173472,-0.382217584,-0.278041883,0.436065933,-0.134498714,-0.351849703,-0.408810388,-0.282734397,0.428570856,-0.160389611,-0.315411471,-0.439616224,-0.314789325,0.435064751,-0.027296808,-0.302130306,-0.440956007,-0.347667077,0.407228618,-0.113160995,-0.34178954,-0.424868272,-0.451464003,0.461582557,-0.415278031,-0.580577304,-0.59922164,-0.472692899,0.654833291
Pooled,FUTACT04,Future Act: Change career choice,FUTACT04.verygoodchance,0.149341246,351,-0.224053052,0.320032682,0.294172041,-0.008992733,-0.211564263,-0.327910531,-0.328514551,0.312548793,0.365711197,0.466391985,0.607458377,0.264762641,0.257384627,0.242910578,0.186869705,0.26197959,-0.007300009,-0.168458206,-0.276275497,-0.198538532,0.287393133,-0.013897391,-0.203317518,-0.271094704,-0.197691093,0.263522151,-0.022963469,-0.140060217,-0.287444273,-0.216184447,0.256724744,0.116915075,-0.109319294,-0.253103498,-0.242936518,0.217128956,0.021238493,-0.157915758,-0.264302732,-0.342645977,0.285313719,-0.376946828,-0.534316342,-0.585950977,-0.523053589,0.647630629
Pooled,FUTACT04,Future Act: Change career choice,FUTACT04.verylittlechance,0.319100754,351,0.162434563,-0.328994775,-0.271254794,-0.008628967,0.171178231,0.308852025,0.330813364,-0.295027201,-0.352586069,-0.459640862,-0.605922421,-0.251004523,-0.241886192,-0.232780249,-0.175113236,-0.239319046,-0.012934527,0.162585302,0.271208609,0.208926942,-0.281118386,0.017301049,0.176420672,0.258411081,0.203661369,-0.253824739,0.022140572,0.111751405,0.283090231,0.226662494,-0.252599542,-0.115206159,0.077960061,0.237803492,0.251458702,-0.209002691,-0.034834104,0.124059004,0.248750207,0.334432764,-0.265615063,0.28959702,0.460897012,0.582515271,0.594731188,-0.631589498
Pooled,FUTACT05,Future Act: Change major field,FUTACT05.nochance,0.133801475,351,0.150457555,-0.286278858,-0.469830998,0.149599345,0.428259124,0.494177247,0.407087838,-0.478295897,-0.498146877,-0.531733366,-0.562211663,-0.398351274,-0.421164234,-0.419728515,-0.373866424,-0.441222303,0.071963707,0.295711618,0.36920553,0.255971432,-0.425749343,0.124088989,0.355404673,0.412023072,0.262302765,-0.419679493,0.14223523,0.339730397,0.42210703,0.290663966,-0.419375185,-0.005507925,0.314359105,0.444332369,0.328171927,-0.395612138,0.109884299,0.355835398,0.429132929,0.449120046,-0.464275151,0.439523389,0.596031614,0.571784987,0.395515719,-0.625856453
Pooled,FUTACT05,Future Act: Change major field,FUTACT05.somechance,0.366829125,351,-0.067870436,0.323935911,0.438439113,-0.13762253,-0.358698285,-0.450009394,-0.423860848,0.453158939,0.486818296,0.541487175,0.605111432,0.367828716,0.396786038,0.398353272,0.359058116,0.414385398,-0.029647712,-0.271461793,-0.357132349,-0.282283446,0.409667723,-0.118963741,-0.310280721,-0.383552116,-0.289670163,0.405569802,-0.139006667,-0.272480225,-0.401534161,-0.322988553,0.408813463,-0.011325727,-0.270343784,-0.396759484,-0.351243409,0.383124418,-0.106319113,-0.299522662,-0.395085276,-0.444437632,0.437547289,-0.306938431,-0.488168166,-0.568323016,-0.50753073,0.604352748
Pooled,FUTACT05,Future Act: Change major field,FUTACT05.verygoodchance,0.15151499,351,-0.145285451,0.351635889,0.266637071,0.022728124,-0.195147575,-0.312269227,-0.313816463,0.291339098,0.340576348,0.437178421,0.568053777,0.250527566,0.236024128,0.217984545,0.156390132,0.24304202,-0.028069169,-0.142950326,-0.258688278,-0.182620912,0.26901112,-0.005537238,-0.181138664,-0.261908876,-0.186525977,0.246537449,0.004084349,-0.130933017,-0.269712347,-0.213540483,0.240912548,0.154878091,-0.08814696,-0.24626021,-0.230236632,0.196617703,0.042422191,-0.156845203,-0.255045002,-0.330780732,0.271618834,-0.306224268,-0.466605649,-0.548039757,-0.505467636,0.590738287
Pooled,FUTACT05,Future Act: Change major field,FUTACT05.verylittlechance,0.34785441,351,0.049339282,-0.373698344,-0.223887347,-0.031049199,0.115382638,0.253100972,0.318425871,-0.253792581,-0.314905132,-0.428225983,-0.586386394,-0.208386928,-0.201961016,-0.188371391,-0.137176152,-0.206250266,-0.017995887,0.112921492,0.235269221,0.203513823,-0.241700566,0.002132395,0.12719397,0.221467939,0.208413628,-0.222779003,-0.004417382,0.05630505,0.237442757,0.239474492,-0.221357404,-0.126173568,0.040985426,0.186975086,0.245807529,-0.177565633,-0.041124081,0.092534075,0.209415473,0.311956925,-0.233437067,0.15114233,0.33023602,0.51801124,0.599204435,-0.539420296
Pooled,FUTACT11,"Future Act: Get a bachelor's degree (B.A., B.S., etc.)",FUTACT11.nochance,0.011039235,351,-0.039123551,-0.211361657,-0.293004902,0.053943594,0.25521921,0.352565905,0.27625238,-0.314636784,-0.316954211,-0.313996362,-0.311345674,-0.289469368,-0.290882486,-0.261956281,-0.245199094,-0.264951499,0.054273154,0.256842465,0.267298804,0.157562355,-0.311862181,0.068597159,0.25046496,0.332732872,0.187915594,-0.311080826,0.014867318,0.201199589,0.313293083,0.243035971,-0.293821158,-0.031507372,0.158347612,0.339476164,0.241014251,-0.273432128,0.040325794,0.188841347,0.277935706,0.299505465,-0.288746523,0.193966691,0.30502319,0.374432839,0.233316437,-0.350812468
Pooled,FUTACT11,"Future Act: Get a bachelor's degree (B.A., B.S., etc.)",FUTACT11.somechance,0.168667351,351,-0.1335757,-0.481178359,-0.433829081,-0.011312741,0.301480896,0.531278245,0.560504941,-0.505762113,-0.549720323,-0.580571134,-0.586214513,-0.443563603,-0.42397941,-0.409939077,-0.382342183,-0.395557565,0.025423887,0.333578529,0.44880775,0.405350863,-0.531966778,-0.007459109,0.337976847,0.496417002,0.442033485,-0.500705324,-0.023350195,0.231610035,0.511149054,0.487609399,-0.488822382,-0.099603384,0.183023817,0.500587169,0.526287234,-0.468266727,-0.043506518,0.238420922,0.466262837,0.558373547,-0.469969283,0.20086333,0.350669067,0.507578266,0.474181157,-0.504818065
Pooled,FUTACT11,"Future Act: Get a bachelor's degree (B.A., B.S., etc.)",FUTACT11.verygoodchance,0.793125896,351,0.12930689,0.462494096,0.447394113,-0.009620232,-0.325145368,-0.544776787,-0.548425672,0.513763916,0.550035057,0.574084426,0.574613832,0.455577775,0.438288645,0.420399377,0.391412986,0.407327107,-0.041374088,-0.350232171,-0.453068185,-0.385056816,0.535829189,-0.014983236,-0.352862814,-0.50982706,-0.425269544,0.508263828,0.008069648,-0.251609077,-0.517395819,-0.476279965,0.49396294,0.087591889,-0.200181669,-0.515884845,-0.509663331,0.471436674,0.023857615,-0.254179062,-0.470837108,-0.553345304,0.476816763,-0.218628628,-0.375767366,-0.527490681,-0.46269351,0.5183582
Pooled,FUTACT11,"Future Act: Get a bachelor's degree (B.A., B.S., etc.)",FUTACT11.verylittlechance,0.027167517,351,-0.126207604,-0.392116984,-0.434750622,0.052177114,0.337750682,0.521305202,0.484325985,-0.486388832,-0.504163874,-0.512781266,-0.49683054,-0.442092029,-0.427041422,-0.409101488,-0.377633539,-0.394922257,0.075135621,0.343942447,0.425569793,0.321551273,-0.501886328,0.054895762,0.3451905,0.488822269,0.366288884,-0.480019904,0.034694008,0.264988917,0.485664482,0.415539674,-0.464186912,-0.049419906,0.21644421,0.499005932,0.441033847,-0.441379206,0.013210513,0.261205918,0.442686523,0.500728241,-0.451477693,0.219049986,0.375619166,0.507599247,0.403789885,-0.488427517
Pooled,FUTACT12,Future Act: Get a job to help pay for college expenses,FUTACT12.nochance,0.075779887,351,-0.180879913,0.173145275,0.220782577,0.080477021,-0.181101893,-0.240095557,-0.309870856,0.25136567,0.339157556,0.408533247,0.436758994,0.154301443,0.200655362,0.227854544,0.183772534,0.198670894,0.02383922,-0.048853421,-0.199453237,-0.136297653,0.168090392,-0.051871493,-0.178731869,-0.162391086,-0.200853419,0.219890208,-0.070544853,-0.19836584,-0.166217396,-0.20347923,0.226771278,0.081069755,-0.147807606,-0.181580928,-0.22827236,0.199694676,0.139938461,-0.165958594,-0.265596088,-0.308120789,0.244413519,-0.180121673,-0.289722235,-0.478379684,-0.539326264,0.498876312
